Date,BIZD,BKLN,BWX,EEM,EFA,EMB,GLD,HYG,IWD,IWF,IWN,IWO,LQD,SCZ,SHY,TIP,TLT,USO
2006-11-27,,,,23.65251350402832,39.3124885559082,,63.70000076293945,,51.52519607543945,43.854576110839844,53.57143783569336,67.21587371826172,50.561920166015625,,57.58837890625,57.742889404296875,50.025333404541016,418.3999938964844
2006-11-28,,,,23.789627075195312,39.66279220581055,,63.56999969482422,,51.72519302368164,43.99964141845703,53.879486083984375,67.1812973022461,50.65559005737305,,57.6170768737793,57.94393539428711,50.129852294921875,421.67999267578125
2006-11-29,,,,24.174434661865234,40.11319351196289,,63.15999984741211,,52.35746765136719,44.3462028503418,54.52979278564453,68.22709655761719,50.608760833740234,,57.6170768737793,57.8692626953125,50.014339447021484,433.1199951171875
2006-11-30,,,,24.282808303833008,40.28557586669922,,64.38999938964844,,52.46072006225586,44.37040710449219,54.502418518066406,68.19248962402344,50.80070495605469,,57.68162155151367,58.09904861450195,50.34432601928711,436.6400146484375
2006-12-01,,,,24.183286666870117,40.23551940917969,,64.12000274658203,,52.48008728027344,44.2414436340332,54.338138580322266,67.95911407470703,50.860347747802734,,57.79459762573242,58.28291320800781,50.47241973876953,440.3999938964844
2006-12-04,,,,24.687517166137695,40.49687957763672,,64.12000274658203,,52.692996978759766,44.75727462768555,55.32387924194336,69.17780303955078,50.977882385253906,,57.787418365478516,58.300148010253906,50.560791015625,433.6000061035156
2006-12-05,,,,25.1187686920166,40.72483825683594,,63.810001373291016,,52.96397018432617,44.934608459472656,55.371726989746094,69.43707275390625,50.95442581176758,,57.787418365478516,58.25993728637695,50.3233528137207,434.3999938964844
2006-12-06,,,,24.94626808166504,40.63587951660156,,62.689998626708984,,52.88655090332031,44.89431381225586,55.14585494995117,69.22966766357422,50.8275146484375,,57.78023147583008,58.05889892578125,50.22400665283203,431.1199951171875
2006-12-07,,,,24.857807159423828,40.774898529052734,,62.72999954223633,,52.789764404296875,44.68474197387695,54.81046676635742,68.9357681274414,50.85100173950195,,57.765769958496094,57.97840881347656,50.185302734375,430.8800048828125
2006-12-08,,,,24.747236251831055,40.674800872802734,,62.04999923706055,,52.79619598388672,44.70893096923828,54.899444580078125,68.90986633300781,50.66297912597656,,57.69388961791992,57.80033493041992,49.820953369140625,428.6400146484375
